price,mileage,power,make_model,date,fuel,gear,offer_type
6000,31000,721.0,Yamaha TMAX 530,03/2013,Gasoline,Manual,Used
8000,15065,95.0,Ducati Monster 1100,05/2013,Gasoline,Manual,Used
9590,19911,129.0,Yamaha YZF-R6,03/2010,Gasoline,Manual,Used
14490,74500,206.15759843345688,BMW K 1600 GT,01/2014,Gasoline,Manual,Used
1800,20000,11.0,Kreidler Supermoto 125,06/2015,Gasoline,Manual,Used
14500,15000,152.0,Ducati Multistrada 1200,03/2019,Gasoline,Manual,Used
16200,7800,199.0,BMW S 1000 RR,03/2017,Gasoline,Manual,Used
15450,4800,61.0,Harley-Davidson Heritage Softail,07/1995,Gasoline,Manual,Used
8800,24775,95.0,Honda CRF 1000,03/2017,Gasoline,Manual,Used
2000,6600,170.0,Honda PCX 125,02/2016,Gasoline,Manual,Used
6900,14288,206.15759843345688,Ducati Scrambler,11/2018,Gasoline,Manual,Used
9500,132000,118.0,Honda Gold Wing,03/2008,Gasoline,Manual,Used
19990,750,136.0,BMW R 1250 GS,03/2021,Gasoline,Manual,Used
12500,180,105.0,BMW F 900 XR,04/2021,Gasoline,Manual,Used
1750,4500,30.0,Kymco Agility 50,06/2021,Gasoline,Automatic,Used
9000,83000,167.0,BMW K 1600 GTL,03/2011,Gasoline,Manual,Used
2000,12000,12.0,Yamaha NMAX,03/2017,Gasoline,Automatic,Used
11489,19015,173.0,KTM 1290 Super Duke GT,05/2017,Gasoline,Manual,Used
16999,70440,206.15759843345688,Honda Gold Wing,01/2008,Gasoline,Manual,Used
11100,2700,48.0,BMW F 900 R,03/2021,Gasoline,Manual,Used
7400,47000,132.0,Honda CB 1000,09/2018,Gasoline,Manual,Used
29747,0,206.15759843345688,BMW,01/2021,Gasoline,Manual,New
7200,11000,206.15759843345688,Yamaha MT-09,03/2015,Gasoline,Manual,Used
11048,0,206.15759843345688,Suzuki V-Strom 650,01/2021,Gasoline,Manual,New
10000,49106,63.0,Harley-Davidson Fat Boy,07/2000,Gasoline,Manual,Used
9990,6935,125.0,Kawasaki Z 900,01/2020,Gasoline,Manual,Used
13950,1553,77.0,Yamaha XVS 1300,02/2016,Gasoline,Manual,Used
1600,205,170.0,Keeway,07/2020,Gasoline,Manual,Used
12800,10000,65.0,Harley-Davidson Sportster 883,05/2002,Gasoline,Manual,Used
9499,362,116.0,Yamaha Niken,03/2019,Gasoline,Manual,Used
8500,6800,45.0,Yamaha TMAX SX,03/2017,Gasoline,Manual,Used
12499,22862,206.15759843345688,Kawasaki,09/2016,Gasoline,Manual,Used
18950,15600,206.15759843345688,Ducati 1198,01/2009,Gasoline,Manual,Used
10000,43000,60.0,BMW R 100 R,01/1994,Gasoline,Manual,Used
21999,0,206.15759843345688,Suzuki GSX 1300,01/2021,Gasoline,Manual,New
8000,27500,900.0,Yamaha Tracer 900,03/2016,Gasoline,Manual,Used
10000,1579,42.0,Moto Guzzi V 7,07/1971,Gasoline,Manual,Used
1500,10000,95.0,Peugeot Speedfight,03/2017,Gasoline,Manual,Used
8500,11500,106.0,Aprilia RSV4,07/2010,Gasoline,Manual,Used
1100,10100,35.0,Honda NSC 50 R,06/2014,Gasoline,Manual,Used
16790,2200,102.0,Honda CRF 1100,10/2020,Gasoline,Automatic,Used
8500,65000,120.0,BMW R 1200 GS,06/2011,Gasoline,Manual,Used
14000,62300,107.0,BMW R 1200 GS Adventure,04/2016,Gasoline,Manual,Used
9000,5800,54.0,Honda NM4 Vultus,01/2015,Gasoline,Semi-automatic,Used
9900,36380,206.15759843345688,BMW R 1200 R,06/2016,Gasoline,Manual,Used
9000,8500,189.0,Yamaha YZF-R1,06/2009,Gasoline,Manual,Used
7000,0,206.15759843345688,KTM 390 Duke,01/2021,Gasoline,Manual,New
8950,11773,125.0,Kawasaki Z 900,08/2018,Gasoline,Manual,Used
24500,10500,91.0,Harley-Davidson Road King,01/2020,Gasoline,Manual,Used
12300,0,206.15759843345688,KTM 790 Duke,01/2020,Gasoline,Manual,New
85000,0,215.0,Ducati 1299 Superleggera,- (First Registration),Gasoline,Manual,New
600,12550,68.0,Piaggio,04/2011,Gasoline,Manual,Used
16490,18123,206.15759843345688,Ducati Multistrada 1200,01/2017,Gasoline,Manual,Used
8000,50200,98.0,Ducati 888,07/1992,Gasoline,Manual,Used
13000,45000,143.0,BMW R 1200 GS,05/2013,Gasoline,Manual,Used
6950,8000,189.0,Kawasaki Ninja ZX-10RR,01/2009,Gasoline,Manual,Used
400,12800,5.0,Malaguti Ciak 50,01/2012,Gasoline,Manual,Used
6000,13800,77.0,Yamaha MT-07,09/2017,Gasoline,Manual,Used
9797,46200,206.15759843345688,Ducati Hypermotard 821,04/2015,Gasoline,Manual,Used
10000,44000,110.0,BMW R 1200 GS,04/2011,Gasoline,Manual,Used
11800,20000,90.0,Honda CRF 1000,07/2018,Gasoline,Manual,Used
10990,18300,129.0,Honda VFR 1200,03/2015,Gasoline,Automatic,Used
32099,0,206.15759843345688,Can Am Maverick,07/2021,Diesel,Manual,Used
11000,119260,118.0,Honda Gold Wing,03/2011,Gasoline,Manual,Used
22444,21700,90.0,Harley-Davidson Road Glide,06/2018,Gasoline,Manual,Used
7990,27500,73.0,Ducati Monster 797,04/2018,Gasoline,Manual,Used
8200,8183,116.0,Ducati Monster 821,09/2016,Two Stroke Gasoline,Manual,Used
9750,792,34.0,BMW C 400 GT,03/2021,Gasoline,Automatic,Used
16400,1000,109.0,BMW R nineT,04/2021,Gasoline,Manual,Demonstration
50000,1,86.0,Harley-Davidson Fat Boy,08/2020,Gasoline,Manual,Used
7299,11794,206.15759843345688,Honda NC 750,01/2017,Gasoline,Manual,Used
17500,12500,158.0,Ducati Multistrada 1260,06/2018,Gasoline,Manual,Used
1150,42000,22.0,Piaggio Carnaby 300,07/2009,Gasoline,Manual,Used
8400,44000,120.0,Yamaha XT 1200,06/2013,Gasoline,Manual,Used
10897,0,206.15759843345688,Kawasaki Versys 650,01/2021,Gasoline,Manual,New
7650,11423,206.15759843345688,Husqvarna,01/2019,Gasoline,Manual,Used
8000,14100,125.0,Kawasaki Z 900,05/2019,Gasoline,Manual,Used
19000,39000,15.0,Harley-Davidson Fat Boy,05/1991,Gasoline,Manual,Used
10990,2,56.0,Moto Guzzi V 7,03/2020,Gasoline,Manual,Used
7890,3314,52.0,Others,02/2020,Others,Manual,Used
29990,10200,102.0,Harley-Davidson,08/2017,Gasoline,Manual,Used
1100,41000,14.0,SYM Citycom 125,07/2009,Gasoline,Automatic,Used
2190,1386,206.15759843345688,Honda CB 125,06/2018,Gasoline,Manual,Used
12000,40500,125.0,BMW R 1200 GS LC,06/2014,Gasoline,Manual,Used
12000,12,206.15759843345688,BMW F 850 GS,06/2021,Gasoline,Manual,Used
1000,14400,7.0,Gilera Runner 50,07/2011,Gasoline,Automatic,Used
17990,9000,206.15759843345688,Suzuki GSX-R 1100,01/1970,Gasoline,Manual,Used
13450,1500,95.0,BMW F 850 GS,03/2021,Gasoline,Manual,Demonstration
15000,59000,61.0,Moto Guzzi V 1000,05/1979,Gasoline,Manual,Used
8200,15000,53.0,Yamaha XVS 950,04/2014,Gasoline,Manual,Used
10150,3550,75.0,Husqvarna 701 Supermoto,06/2020,Gasoline,Manual,Used
1690,27,206.15759843345688,Niu,09/2019,Gasoline,Manual,Used
24690,23189,206.15759843345688,Honda GL 1800,09/2018,Gasoline,Manual,Used
9850,5750,145.0,Honda CB 1000,11/2020,Gasoline,Manual,Used
9500,31000,110.0,BMW R nineT,07/2016,Gasoline,Manual,Used
27480,2575,90.0,Harley-Davidson Street Glide,01/2019,Gasoline,Manual,Used
13990,6000,206.15759843345688,Ducati Scrambler,03/2019,Gasoline,Manual,Used
7199,370,39.0,TGB,05/2021,Gasoline,Automatic,Used
10750,3500,77.0,BMW F 750 GS,03/2020,Gasoline,Manual,Used
7000,4000,58.0,CF Moto CForce 820,11/2018,Gasoline,Automatic,Used
16500,16475,87.0,Harley-Davidson Low Rider,03/2018,Gasoline,Manual,Used
1800,34630,71.0,BMW F 650 GS,05/2004,Gasoline,Manual,Used
10700,11808,95.0,Honda,09/2017,Gasoline,Manual,Used
12400,0,206.15759843345688,Husqvarna,01/2021,Gasoline,Manual,New
10000,31250,170.0,Ducati 1198,01/2010,Gasoline,Manual,Used
6200,20900,116.0,Yamaha MT-09,11/2015,Gasoline,Manual,Used
17200,3900,158.0,Ducati Multistrada 1260,09/2020,Gasoline,Manual,Used
27000,100,136.0,BMW R 1250 GS Adventure,02/2021,Gasoline,Manual,Pre-registered
1150,10000,50.0,Peugeot Tweet,07/2010,Gasoline,Manual,Used
17985,10639,87.0,Harley-Davidson Road King,02/2015,Gasoline,Manual,Used
14500,10000,87.0,Harley-Davidson Road King,07/2016,Gasoline,Manual,Used
15900,1600,140.0,MV Agusta Dragster,08/2020,Gasoline,Manual,Used
6990,13700,206.15759843345688,Yamaha MT-07,08/2016,Gasoline,Manual,Used
19590,3900,111.0,Zero,02/2020,Electric,Automatic,Used
8990,20350,110.0,BMW R 1200,07/2011,Gasoline,Manual,Used
1500,16000,7.0,Rieju Tango 250,01/2012,Gasoline,Manual,Used
9850,320,125.0,Kawasaki Z 900,03/2021,Gasoline,Manual,Demonstration
11399,21853,160.0,BMW S 1000 XR,08/2016,Gasoline,Manual,Used
6350,17900,68.0,KTM 690 Duke,06/2014,Gasoline,Manual,Used
6500,31000,125.0,KTM 990 Super Duke,08/2012,Gasoline,Manual,Used
10500,30000,181.0,Honda CBR 1000,02/2016,Gasoline,Manual,Used
8600,94000,125.0,BMW R 1200 RT,03/2012,Gasoline,Manual,Used
10250,14658,206.15759843345688,Yamaha,11/2019,Gasoline,Manual,Used
7000,34000,75.0,BMW F 700 GS,05/2018,Gasoline,Manual,Used
8000,34000,86.0,BMW F 800 GS,04/2013,Gasoline,Manual,Used
10900,3277,110.0,MV Agusta Brutale 800,06/2020,Gasoline,Semi-automatic,Used
2000,1100,4.0,Askoll eS3,07/2019,Electric,Manual,Used
1300,38333,15.0,Suzuki Sixteen 150,06/2013,Gasoline,Automatic,Used
2800,4000,1.0,Beta RR Motard,05/2017,Two Stroke Gasoline,Manual,Used
12199,21000,206.15759843345688,Yamaha MT-10,01/2016,Gasoline,Manual,Used
7698,0,206.15759843345688,Honda,01/2021,Gasoline,Manual,New
6700,17200,86.0,BMW F 800 ST,06/2012,Gasoline,Manual,Used
950,13018,170.0,Daelim S1 125,10/2011,Gasoline,Manual,Used
18950,7669,206.15759843345688,Harley-Davidson,06/2014,Gasoline,Manual,Used
6899,2700,33.0,Qooder,02/2020,Gasoline,Manual,Used
11490,1813,206.15759843345688,Yamaha Niken,01/2018,Gasoline,Manual,Used
17100,0,206.15759843345688,Triumph Speedmaster,01/2021,Gasoline,Manual,New
12600,3224,110.0,BMW R nineT,01/2018,Gasoline,Manual,Used
1390,11438,4.0,Yamaha NEOs 50,04/2009,Gasoline,Automatic,Used
16490,14600,206.15759843345688,Ducati,12/2018,Gasoline,Manual,Used
1690,19070,11.0,Piaggio,01/2016,Gasoline,Automatic,Used
2690,15888,20.0,Piaggio,06/2017,Gasoline,Manual,Used
10990,21499,159.0,Ducati Multistrada 1200,05/2015,Gasoline,Manual,Used
1000,12000,15.0,Derbi Senda,07/2009,Gasoline,Manual,Used
6700,1,44.0,KTM 390 Duke,12/2021,Gasoline,Manual,Pre-registered
17999,8427,206.15759843345688,KTM 1290 Super Adventure,01/2020,Gasoline,Manual,Used
6950,4358,48.0,Honda NC 700,05/2013,Gasoline,Semi-automatic,Used
26990,0,206.15759843345688,Ducati,01/2021,Gasoline,Manual,New
13990,22300,77.0,Harley-Davidson Fat Bob,03/2012,Gasoline,Manual,Used
1000,77823,20.0,Yamaha X-Max 250,06/2011,Gasoline,Manual,Used
10000,7000,95.0,BMW F 850 GS,04/2019,Gasoline,Manual,Used
6000,48000,178.0,Honda CBR 1000,06/2009,Gasoline,Manual,Used
8500,16000,46.0,Yamaha TMAX 530,06/2018,Gasoline,Manual,Used
27500,2950,136.0,BMW R 1250 RT,02/2021,Gasoline,Manual,Used
3890,65,16.0,Honda SH 150,05/2021,Gasoline,Automatic,Demonstration
6800,26600,188.0,Kawasaki Ninja ZX-10R,03/2010,Gasoline,Manual,Used
13990,400,105.0,BMW F 900 XR,06/2021,Gasoline,Manual,Demonstration
2200,50,4.0,Piaggio NRG Power,10/2017,Gasoline,Manual,Used
9000,63573,11822.0,Harley-Davidson Late Shovel,10/1979,Gasoline,Manual,Used
2200,1800,15.0,Honda SH 150,07/2020,Gasoline,Manual,Used
10300,13800,113.0,Ducati Multistrada 950,08/2017,Gasoline,Manual,Used
11990,8400,125.0,BMW R 1200 RS,03/2016,Gasoline,Manual,Used
10000,15000,90.0,BMW R 1100 RS,05/1997,Gasoline,Manual,Used
2000,1000,75.0,Honda Aeon Cobra,12/2015,Diesel,Manual,Used
6000,61000,110.0,BMW R 1200 RT,04/2007,Gasoline,Manual,Used
9350,14175,83.0,Ducati 1000 Sport,09/2007,Gasoline,Manual,Used
8499,31,29.0,Others,04/2020,Gasoline,Automatic,Used
6990,1,39.0,SYM Maxsym TL,04/2021,Gasoline,Manual,Used
9000,15400,206.15759843345688,Suzuki Hayabusa,01/2011,Gasoline,Manual,Used
12450,0,206.15759843345688,Aprilia RS 660,01/2021,Gasoline,Manual,New
23000,600,160.0,Ducati XDiavel,06/2021,Gasoline,Manual,Used
1700,10857,72.0,Yamaha D'elight,07/2017,Gasoline,Manual,Used
11790,25557,139.0,Triumph Tiger Explorer,03/2016,Gasoline,Manual,Used
12500,21000,175.0,Aprilia Tuono,10/2016,Gasoline,Manual,Used
9790,75600,206.15759843345688,BMW R 1200 RT,01/2013,Gasoline,Manual,Used
12500,23000,163.0,BMW R nineT,03/2017,Gasoline,Manual,Used
500,4268,4.0,Peugeot Ludix,01/2010,Gasoline,Manual,Used
12500,2431,95.0,KTM 1090 Adventure,08/2019,Gasoline,Manual,Used
7200,1500,29.0,KTM 125 Enduro,01/2019,Two Stroke Gasoline,Manual,Used
12350,36500,206.15759843345688,Ducati Multistrada 1200,08/2014,Gasoline,Manual,Used
9500,21000,162.0,Ducati,03/2012,Gasoline,Manual,Used
1800,700,170.0,Piaggio Liberty 125,09/2019,Gasoline,Manual,Used
10000,15711,160.0,BMW S 1000 XR,06/2015,Gasoline,Manual,Used
6000,42847,63.0,Yamaha XV 1600,03/2000,Gasoline,Manual,Used
32490,15365,206.15759843345688,Honda,01/2018,Gasoline,Manual,Used
850,12841,1.0,Honda Vision 50,01/2014,Gasoline,Manual,Used
9999,28891,160.0,KTM 1290 Super Adventure,03/2016,Gasoline,Manual,Used
10500,39487,173.0,KTM 1290 Super Duke R,02/2015,Gasoline,Manual,Used
1190,3000,50.0,SYM Orbit II,12/2020,Others,Manual,Used
21989,16800,56.0,Harley-Davidson Heritage Springer,07/1997,Gasoline,Manual,Used
10500,25000,160.0,BMW K 1600 GT,04/2011,Gasoline,Manual,Used
11999,1,31.0,Others,01/2021,Gasoline,Automatic,Used
1000,23600,3.0,Piaggio,03/2016,Gasoline,Manual,Used
7289,21603,173.0,Honda VFR 1200,01/2010,Gasoline,Manual,Used
10500,14400,116.0,KTM 990 Adventure,11/2012,Gasoline,Manual,Used
9500,8500,60.0,BMW C 650 GT,03/2020,Gasoline,Manual,Used
7900,26400,125.0,Ducati Streetfighter,05/2013,Two Stroke Gasoline,Manual,Used
16000,35000,132.0,Honda GL 1800,07/2009,Gasoline,Manual,Used
15000,85000,71.0,Harley-Davidson Softail,10/2008,Gasoline,Manual,Used
6890,1260,206.15759843345688,Quadro,12/2016,Gasoline,Manual,Used
10900,12890,110.0,BMW R nineT,10/2016,Gasoline,Manual,Used
8000,8103,125.0,Kawasaki Z 900,07/2019,Gasoline,Manual,Used
12590,780,48.0,BMW F 900 XR,06/2020,Gasoline,Manual,Used
15000,9500,177.0,KTM 1290 Super Duke R,03/2019,Gasoline,Manual,Used
6299,3615,42.0,Yamaha MT-03,03/2020,Gasoline,Manual,Demonstration
2750,6880,15.0,Malaguti XSM,06/2019,Gasoline,Manual,Used
2800,16500,15.0,KTM 125 Duke,10/2013,Gasoline,Manual,Used
4790,17710,206.15759843345688,Suzuki V-Strom 650,06/2009,Gasoline,Manual,Used
10000,25000,113.0,Ducati Hypermotard 939,07/2018,Gasoline,Manual,Used
11999,4186,206.15759843345688,Yamaha YZF-R6,08/2017,Gasoline,Manual,Used
12500,20000,95.0,Honda CRF 1000,07/2018,Gasoline,Manual,Used
7899,0,206.15759843345688,Suzuki SV 650,01/2021,Gasoline,Manual,New
13600,39100,206.15759843345688,BMW R 1200 GS,01/2014,Gasoline,Manual,Used
9890,1980,150.0,Suzuki Katana 1000,06/2019,Gasoline,Manual,Demonstration
20890,2220,207.0,BMW S 1000 RR,06/2020,Gasoline,Manual,Used
5300,200,106.0,Benelli TNT 1130,01/2017,Gasoline,Manual,Used
8990,11137,116.0,Yamaha XSR 900,07/2017,Gasoline,Manual,Used
1790,6395,10.0,SYM,01/2016,Gasoline,Manual,Used
8995,7500,20.0,Polaris,04/2011,Gasoline,Automatic,Used
10450,91500,206.15759843345688,Harley-Davidson Road King,07/2009,Gasoline,Manual,Used
6400,8000,206.15759843345688,Suzuki GSR 750,05/2013,Gasoline,Manual,Used
21800,12618,197.0,Ducati 1299 Panigale,04/2017,Gasoline,Manual,Used
9999,0,206.15759843345688,Suzuki V-Strom 650,01/2020,Gasoline,Manual,New
7000,13500,52.0,Moto Guzzi V 7,03/2018,Gasoline,Manual,Used
1200,2160,3.0,Kymco Like 50,07/2017,Gasoline,Manual,Used
22500,8500,114.0,Can Am Spyder F3-S,07/2018,Gasoline,Semi-automatic,Used
9600,11500,12.0,Harley-Davidson Iron 883,12/2014,Gasoline,Manual,Used
12245,1,64.0,Moto Guzzi V 9,01/2021,Gasoline,Manual,New
6800,7900,14.0,KTM 300 XC,01/2019,Gasoline,Manual,Used
14999,6000,206.15759843345688,BMW R 1200 RS,01/2017,Gasoline,Manual,Used
12999,13000,177.0,KTM 1290 Super Duke R,04/2017,Gasoline,Manual,Used
11000,31000,185.0,MV Agusta F4 1000,05/2010,Gasoline,Manual,Used
1200,29857,277.0,Piaggio Beverly 300,07/2010,Gasoline,Automatic,Used
8700,10000,116.0,Yamaha Tracer 900,05/2018,Gasoline,Manual,Used
2700,24000,33.0,Piaggio MP3 400,07/2009,Gasoline,Automatic,Used
9950,14834,68.0,Harley-Davidson 1200 Custom,01/2014,Gasoline,Manual,Used
16490,12125,206.15759843345688,Yamaha FJR 1300,07/2019,Gasoline,Manual,Used
12450,1289,45.0,Yamaha,01/2019,Gasoline,Manual,Used
11200,28212,129.0,Honda VFR 1200,04/2014,Gasoline,Automatic,Used
550,7100,4.0,Explorer Kallio 50,08/2010,Gasoline,Automatic,Used
17995,4250,76.0,Harley-Davidson Softail,05/2012,Gasoline,Manual,Used
8400,2850,116.0,Yamaha MT-09,05/2019,Gasoline,Manual,Used
10900,12000,129.0,Ducati Hypermotard 1100,05/2010,Gasoline,Manual,Used
6100,15500,76.0,Suzuki SV 650,09/2018,Gasoline,Manual,Used
6500,13000,126.0,Suzuki GSX-R 600,04/2011,Gasoline,Manual,Used
11390,5458,95.0,BMW F 850 GS,05/2018,Gasoline,Manual,Demonstration
2000,11900,4.0,Piaggio Zip 50,03/2020,Gasoline,Manual,Used
11290,28000,95.0,Honda CRF 1000,03/2019,Gasoline,Manual,Used
6000,65000,86.0,Moto Guzzi Le Mans,07/1982,Gasoline,Manual,Used
15000,1100,106.0,Triumph Rocket III Touring,06/2014,Gasoline,Manual,Used
18990,6464,136.0,BMW R 1250 RT,02/2019,Gasoline,Manual,Used
600,25365,4.0,Piaggio Fly 50,09/2009,Gasoline,Automatic,Used
8450,14700,67.0,Harley-Davidson Sportster 1200,10/2006,Gasoline,Manual,Used
8900,8000,54.0,Honda X-ADV,02/2019,Gasoline,Automatic,Used
13599,10433,76.0,Harley-Davidson Super Glide,03/2006,Gasoline,Manual,Used
11900,1200,109.0,BMW R nineT,07/2015,Two Stroke Gasoline,Manual,Used
7000,30386,98.0,BMW R 1200,03/2007,Gasoline,Manual,Used
20800,16213,206.15759843345688,BMW K 1600 GTL,07/2018,Gasoline,Manual,Used
2600,12670,10.0,Honda MSX 125,06/2017,Gasoline,Manual,Used
11899,1,206.15759843345688,Kawasaki Z 900,12/2021,Gasoline,Manual,Pre-registered
13151,0,15.0,Zero,11/2020,Electric,Automatic,Demonstration
11800,1500,105.0,BMW F 900 R,06/2021,Gasoline,Manual,Used
9000,10000,116.0,Yamaha MT-09,05/2019,Gasoline,Semi-automatic,Used
12500,15000,110.0,BMW R nineT,02/2014,Gasoline,Manual,Used
10900,8700,60.0,Kawasaki,07/1973,Gasoline,Manual,Used
3400,46200,98.0,BMW R 1100 S,12/2002,Gasoline,Manual,Used
13000,9000,160.0,KTM 1290 Super Adventure,10/2019,Gasoline,Manual,Used
8900,19646,118.0,Yamaha Tracer 900,04/2018,Gasoline,Manual,Used
6950,15810,65.0,Honda,05/2017,Gasoline,Manual,Used
1250,12543,15.0,Daelim Otello F.I.,09/2011,Gasoline,Manual,Used
7000,30000,67.0,Triumph Bonneville T100,02/2007,Gasoline,Manual,Used
12750,18580,206.15759843345688,Kawasaki GTR 1400,01/2014,Gasoline,Manual,Used
12000,22000,125.0,BMW R 1200 RS,08/2015,Gasoline,Manual,Used
10999,5000,88.0,KTM 690 SMC,10/2020,Gasoline,Manual,Used
10300,6000,206.15759843345688,Triumph,03/2017,Gasoline,Manual,Used
6250,15646,90.0,Honda CB 650,10/2018,Gasoline,Manual,Used
1790,4000,3.0,Vespa PK 50,07/1995,Gasoline,Manual,Used
18950,25001,126.0,BMW R 1200 GS,08/2018,Gasoline,Manual,Used
13900,27311,206.15759843345688,BMW R 1200 GS,06/2016,Gasoline,Manual,Used
9000,8591,206.15759843345688,Honda CB 1000,03/2017,Gasoline,Manual,Used
14900,7000,160.0,Polaris RZR 900,04/2012,Gasoline,Automatic,Used
14500,6000,48.0,Yamaha TMAX 560,08/2020,Gasoline,Automatic,Used
9000,55063,110.0,BMW R 1200 GS,06/2011,Gasoline,Manual,Used
6500,3000,90.0,Yamaha SCR 950,08/2018,Gasoline,Manual,Used
850,80000,20.0,Yamaha X-City 250,07/2011,Gasoline,Manual,Used
9300,38713,175.0,BMW K 1300 S,06/2014,Gasoline,Manual,Used
7000,5950,105.0,BMW R 1200 R,10/2009,Gasoline,Manual,Used
6900,4900,57.0,Honda Integra,10/2018,Gasoline,Manual,Used
13899,4255,48.0,BMW F 850 GS,03/2020,Gasoline,Manual,Used
8999,0,206.15759843345688,Yamaha XSR 700,01/2020,Gasoline,Manual,New
10500,800,52.0,Yamaha YFM 700,07/2016,Gasoline,Manual,Used
7500,4600,58.0,Honda NC 750,07/2019,Gasoline,Manual,Used
13000,3400,77.0,Triumph Speedmaster,07/2019,Gasoline,Manual,Used
7000,33000,144.0,MV Agusta Brutale 1090,06/2014,Gasoline,Manual,Used
49800,2589,215.0,BMW HP4,02/2021,Gasoline,Manual,Used
15200,0,206.15759843345688,KTM 790 Adventure,01/2020,Gasoline,Manual,New
15000,3000,46.0,Harley-Davidson Sportster 883,01/1991,Gasoline,Manual,Used
13990,21200,125.0,BMW R 1200 R,04/2018,Gasoline,Manual,Used
19800,9600,160.0,BMW K 1600 GT,07/2018,Gasoline,Manual,Used
6699,0,206.15759843345688,Kawasaki,01/2019,Gasoline,Manual,New
9000,7300,75.0,Husqvarna 701 Supermoto,09/2020,Gasoline,Manual,Used
8750,3000,69.0,Kawasaki Versys 650,06/2020,Gasoline,Manual,Used
14990,21320,121.0,Harley-Davidson V-Rod,01/2015,Gasoline,Manual,Used
11900,44000,125.0,BMW R 1200 RT,06/2014,Gasoline,Manual,Used
970,420,49.0,SYM Orbit II,07/2019,Gasoline,Manual,Used
14750,31000,107.0,BMW R 1200 GS,04/2017,Gasoline,Manual,Used
7000,20700,54.0,Quadix Buggy 800,05/2014,Gasoline,Manual,Used
19790,100,136.0,BMW R 1250 R,05/2021,Gasoline,Manual,Used
13750,600,114.0,Yamaha Niken,05/2019,Gasoline,Manual,Demonstration
14999,3200,102.0,Honda CRF 1100,05/2020,Gasoline,Manual,Used
12990,6574,76.0,Harley-Davidson,07/2012,Gasoline,Manual,Used
6200,2929,75.0,Yamaha XSR 700,02/2019,Gasoline,Manual,Used
7200,2,60.0,Yamaha YZ 450,06/2016,Gasoline,Manual,Used
1290,35000,300.0,Kymco Downtown 300i,04/2010,Gasoline,Manual,Used
6999,12700,98.0,Yamaha XJR 1300,03/2010,Gasoline,Manual,Used
9320,900,58.0,Honda,04/2021,Gasoline,Automatic,Demonstration
12200,11800,95.0,Honda CRF 1000,06/2019,Gasoline,Manual,Used
12000,22000,125.0,BMW R 1200 RS,08/2015,Gasoline,Automatic,Used
10500,38000,64.0,Harley-Davidson Heritage Softail,08/2004,Gasoline,Manual,Used
1750,19000,12.0,Suzuki DR 125,05/2011,Gasoline,Manual,Used
6690,17600,107.0,Honda,10/2012,Gasoline,Manual,Used
8990,14426,67.0,Harley-Davidson XL 1200,04/2009,Gasoline,Manual,Used
7000,3354,34.0,Harley-Davidson Sportster 883,07/2007,Gasoline,Manual,Used
15499,0,206.15759843345688,Suzuki V-Strom 1050,01/2021,Gasoline,Manual,New
1400,20000,5.0,Peugeot,10/2017,Two Stroke Gasoline,Manual,Used
13990,2566,206.15759843345688,Harley-Davidson Sportster 1200,02/2019,Gasoline,Manual,Used
11000,1000,150.0,Honda CB 1000,10/2020,Gasoline,Manual,Used
6000,1400,33.0,Yamaha X-Max 400,08/2020,Gasoline,Manual,Used
10700,59900,76.0,Harley-Davidson,06/2009,Gasoline,Manual,Used
15890,58950,206.15759843345688,Honda GL 1800,01/2012,Gasoline,Manual,Used
13490,24032,160.0,Ducati Multistrada 1200,04/2016,Gasoline,Manual,Used
9000,11500,49.0,Harley-Davidson Sportster 883,12/1997,Gasoline,Manual,Used
